branch_id,feature,lag,p_value,f_statistic,is_significant
E,hour_sin,2,3.840038542559103e-155,711.110414020806,True
E,hour_sin,3,3.7821460741663645e-153,708.0441978054442,True
E,hour_sin,4,1.0306139543600057e-166,776.3259378786626,True
E,hour_sin,5,1.1495064836284884e-165,776.899258081124,True
E,hour_sin,6,8.234225058969775e-166,782.7442135579713,True
E,hour_sin,7,9.829576496076928e-166,787.376014047067,True
E,hour_sin,8,1.3293070314441461e-165,791.6008853113511,True
E,hour_sin,9,4.4776634469289306e-163,784.5587629489576,True
E,hour_sin,10,7.360674407972157e-157,760.2079694385279,True
E,hour_sin,11,1.9744546865009904e-145,711.365205774036,True
E,hour_sin,12,1.3663065121665782e-134,664.9900597173422,True
E,hour_cos,1,1.994465539918084e-55,245.93889115040446,True
E,hour_cos,2,3.840038542559103e-155,711.110414020806,True
E,hour_cos,3,3.782146074191374e-153,708.0441978054309,True
E,hour_cos,4,1.0306139543565993e-166,776.3259378786693,True
E,hour_cos,5,1.1495064836246236e-165,776.8992580811307,True
E,hour_cos,6,8.23422505901107e-166,782.7442135579612,True
E,hour_cos,7,9.829576496174398e-166,787.376014047047,True
E,hour_cos,8,1.3293070314396764e-165,791.6008853113578,True
E,hour_cos,9,4.4776634469735896e-163,784.5587629489374,True
E,hour_cos,10,7.360674407972157e-157,760.2079694385279,True
E,hour_cos,11,1.9744546864880465e-145,711.3652057740493,True
E,hour_cos,12,1.3663065121665782e-134,664.9900597173422,True
E,month_sin,1,0.0019224477539039905,9.622147793716605,True
E,month_sin,2,5.010246516438787e-11,47.433901808340494,True
E,month_sin,3,3.8554252595436966e-11,51.48539763962649,True
E,month_sin,4,4.29163820501637e-10,49.64069031413815,True
E,month_sin,5,1.057590323555977e-09,50.57344383274806,True
E,month_sin,6,2.1994987022016153e-09,51.64340169088828,True
E,month_sin,7,6.690116030958191e-09,51.69989987814104,True
E,month_sin,8,4.28044680269136e-08,49.89533816321074,True
E,month_sin,9,3.221436661034976e-07,47.46003082618491,True
E,month_sin,10,9.222089272152543e-07,47.05644487741888,True
E,month_sin,11,1.8851992329252513e-06,47.321893101952675,True
E,month_sin,12,3.2205512972695373e-06,47.925358230612396,True
E,month_cos,1,4.1210636211275393e-13,52.58460804070812,True
E,month_cos,2,2.152234301179116e-34,155.04277329882396,True
E,month_cos,3,1.6655330253784826e-35,164.8259992228096,True
E,month_cos,4,1.6718670644033956e-32,155.06458374576803,True
E,month_cos,5,6.541277394039414e-33,160.84403530716628,True
E,month_cos,6,1.0282331875019024e-32,163.5892110079298,True
E,month_cos,7,5.807006102127043e-32,163.52581806906704,True
E,month_cos,8,3.4376120284525866e-29,153.6236209100533,True
E,month_cos,9,4.7753312985725285e-28,151.28598101649757,True
E,month_cos,10,8.483712768653383e-25,138.5167639046943,True
E,month_cos,11,1.0830207776771143e-20,121.11206597365255,True
E,month_cos,12,1.9863492992085024e-17,107.36244858435519,True
E,dayofweek_sin,1,0.0013997415668498985,10.206135812471143,True
E,dayofweek_sin,2,1.6604478069406856e-07,31.222016643504283,True
E,dayofweek_sin,3,3.691638072301375e-07,32.71896564888521,True
E,dayofweek_sin,4,3.5009391705918327e-06,30.71428807416899,True
E,dayofweek_sin,5,6.2764369931021975e-06,31.879614440978326,True
E,dayofweek_sin,6,1.5269171907881162e-05,32.15041280473695,True
E,dayofweek_sin,7,3.737752050679304e-05,32.19456049101024,True
E,dayofweek_sin,8,1.0261813611675443e-07,47.91374493594146,True
E,dayofweek_sin,9,1.320432347327694e-08,54.8158467768331,True
E,dayofweek_sin,10,1.3915379773772693e-08,56.90048579827274,True
E,dayofweek_sin,11,7.034297334326628e-09,60.64525817644622,True
E,dayofweek_sin,12,6.414568904981166e-10,68.38495133097219,True
E,dayofweek_cos,1,0.9285679431603627,0.008036537450845857,False
E,dayofweek_cos,2,0.4457315421629442,1.6160768631843232,False
E,dayofweek_cos,3,0.4281553350731986,2.7718473616697126,False
E,dayofweek_cos,4,0.539569277518319,3.110119338419337,False
E,dayofweek_cos,5,0.6845567052175725,3.10009937682112,False
E,dayofweek_cos,6,0.5681214487273551,4.8121569214294375,False
E,dayofweek_cos,7,0.0054144896329195846,20.072835698445296,True
E,dayofweek_cos,8,1.2328020373141355e-34,179.6272776948287,True
E,dayofweek_cos,9,1.4260536111532335e-72,362.3907812446091,True
E,dayofweek_cos,10,6.417882263080783e-77,386.6810350829914,True
E,dayofweek_cos,11,2.522329659757083e-95,477.03305204554096,True
E,dayofweek_cos,12,6.066289715890471e-94,474.4377745025236,True
E,hour_squared,1,5.693395836467484e-163,740.1030611481777,True
E,hour_squared,2,1.0617848362580845e-88,405.13507376715285,True
E,hour_squared,3,4.3592495514878227e-126,583.2272582240416,True
E,hour_squared,4,7.296399827286969e-160,744.6974935753899,True
E,hour_squared,5,2.5104600438251333e-186,872.3925072940777,True
E,hour_squared,6,3.2973790253214903e-215,1011.2501324447884,True
E,hour_squared,7,1.3043865284846929e-217,1027.6074602466206,True
E,hour_squared,8,0.0,1531.0311223359283,True
E,hour_squared,9,0.0,2459.236245541387,True
E,hour_squared,10,0.0,3023.6272916676585,True
E,hour_squared,11,0.0,3393.31806789524,True
E,hour_squared,12,0.0,3479.7622392864223,True
E,month_day_interaction,1,0.5589763328984148,0.3414797363097467,False
E,month_day_interaction,2,0.33711240442614376,2.174677719904158,False
E,month_day_interaction,3,0.4629221266996977,2.5691585314073704,False
E,month_day_interaction,4,0.659115599872671,2.4194478670593673,False
E,month_day_interaction,5,0.7422632204573387,2.7251893765598427,False
E,month_day_interaction,6,0.8394677038334417,2.7503243779677513,False
E,month_day_interaction,7,0.9034986376322569,2.7926477818039506,False
E,month_day_interaction,8,0.853135068491909,4.043965829467453,False
E,month_day_interaction,9,0.9250956744144174,3.78316431461465,False
E,month_day_interaction,10,0.8574335916794745,5.4729359885182465,False
E,month_day_interaction,11,0.8628426643033263,6.154737129742576,False
E,month_day_interaction,12,0.9165752338358133,5.990200581427149,False
E,ta_squared,1,2.8305758816475126e-22,94.21493013618922,True
E,ta_squared,2,1.2812120898965616e-71,326.47147005496765,True
E,ta_squared,3,2.2610237228647059e-69,321.45256773787145,True
E,ta_squared,4,4.578956193280531e-71,334.17309911702404,True
E,ta_squared,5,5.304103498379722e-71,338.4723419030575,True
E,ta_squared,6,4.583592091057326e-70,338.4795532623209,True
E,ta_squared,7,8.214144204450652e-70,341.47826127254086,True
E,ta_squared,8,3.681243688855738e-69,342.4599087989505,True
E,ta_squared,9,5.893130011665203e-71,354.8005197190513,True
E,ta_squared,10,1.2798262364393216e-70,357.0349114348798,True
E,ta_squared,11,5.259781677197768e-74,376.7405682978604,True
E,ta_squared,12,1.6702527547786117e-83,425.27135556782093,True
E,ta_cubed,1,1.1554350981185178e-21,91.43114481650191,True
E,ta_cubed,2,1.0289405615136202e-69,317.69968344950973,True
E,ta_cubed,3,4.654248066051207e-67,310.76470001783565,True
E,ta_cubed,4,1.3922248415245154e-70,331.9357094879132,True
E,ta_cubed,5,6.182506654152695e-70,333.5166999345665,True
E,ta_cubed,6,2.368397294374148e-69,335.155682322837,True
E,ta_cubed,7,8.699301388108043e-70,341.3617953801752,True
E,ta_cubed,8,1.8795760097387484e-69,343.82810079796826,True
E,ta_cubed,9,1.0897685190481444e-72,362.9391989321446,True
E,ta_cubed,10,1.1867885546635135e-72,366.6066631470439,True
E,ta_cubed,11,6.089725007058953e-78,395.2987143969212,True
E,ta_cubed,12,8.862448085621613e-89,450.1301406001872,True
E,hm_ta_interaction,1,6.378796365486947e-14,56.250920486827155,True
E,hm_ta_interaction,2,1.039908821544253e-48,220.9699028519927,True
E,hm_ta_interaction,3,1.3770168849920698e-49,230.00867378102802,True
E,hm_ta_interaction,4,1.3918712699646707e-46,220.6009978793432,True
E,hm_ta_interaction,5,1.534013987886513e-47,229.26921919463783,True
E,hm_ta_interaction,6,3.40911610702628e-47,231.64659487637232,True
E,hm_ta_interaction,7,2.3201923372362133e-46,231.55419169983708,True
E,hm_ta_interaction,8,5.2668747112324386e-45,228.81760184831586,True
E,hm_ta_interaction,9,7.605630154591247e-45,231.59102712395625,True
E,hm_ta_interaction,10,3.1468415353472554e-42,222.53632751185748,True
E,hm_ta_interaction,11,3.981853417085578e-39,210.93446077621587,True
E,hm_ta_interaction,12,5.32040221060472e-37,203.81336669561404,True
E,day_of_year,1,0.030497301903963863,4.681038756822657,True
E,day_of_year,2,0.0001252251591620469,17.970794335425683,True
E,day_of_year,3,0.00025881467872385387,19.11512857002699,True
E,day_of_year,4,0.0012756763037829594,17.926349116440825,True
E,day_of_year,5,0.002192937605246107,18.692304257628454,True
E,day_of_year,6,0.004015869559845535,19.089041096663532,True
E,day_of_year,7,0.00849299076603278,18.90414117305768,True
E,day_of_year,8,0.014364989996173876,19.093989976391732,True
E,day_of_year,9,0.01808701925968299,19.97183490371116,True
E,day_of_year,10,0.04105165584072747,18.93843494942237,True
E,day_of_year,11,0.100300679820988,17.26417172773986,False
E,day_of_year,12,0.17835358048066932,16.28903271365718,False
E,day_of_year_sin,1,0.24030025752792822,1.3788316650983654,False
E,day_of_year_sin,2,6.189573782867437e-12,51.61630977471837,True
E,day_of_year_sin,3,4.422792414293461e-12,55.89526362111326,True
E,day_of_year_sin,4,5.3839592914700216e-14,68.22258000369916,True
E,day_of_year_sin,5,1.2624674188826739e-17,88.69584650624307,True
E,day_of_year_sin,6,1.9075338418335988e-20,105.35827872129776,True
E,day_of_year_sin,7,1.0219137288171625e-25,133.77399332609298,True
E,day_of_year_sin,8,2.660886726120756e-32,168.49893112991091,True
E,day_of_year_sin,9,9.347182995944291e-35,183.51425282028933,True
E,day_of_year_sin,10,1.042559927944204e-49,258.15977992710583,True
E,day_of_year_sin,11,1.2301621237389267e-98,492.5719263608972,True
E,day_of_year_sin,12,1.3996113658609795e-121,604.1177092728976,True
E,day_of_year_cos,1,7.82278280564939e-16,64.91428708730389,True
E,day_of_year_cos,2,1.150506054493549e-42,193.13674402556305,True
E,day_of_year_cos,3,9.789822342525232e-47,216.8169442270801,True
E,day_of_year_cos,4,2.6126212173879303e-43,205.38446437879182,True
E,day_of_year_cos,5,2.021995301738048e-44,214.70620258743526,True
E,day_of_year_cos,6,1.3181286099403653e-44,219.5183640781137,True
E,day_of_year_cos,7,7.315004610421603e-44,219.78888538668636,True
E,day_of_year_cos,8,4.075181592743117e-43,219.8834902661821,True
E,day_of_year_cos,9,2.03565476925203e-41,215.3005572764593,True
E,day_of_year_cos,10,3.08200175446188e-39,208.2361443130015,True
E,day_of_year_cos,11,2.787189419996923e-34,187.57669275662047,True
E,day_of_year_cos,12,4.520615408619563e-32,179.87749961285644,True
E,ta_lag_3h_mean,1,6.356700021869966e-51,225.28692207909359,True
E,ta_lag_3h_mean,2,1.109464162124839e-86,395.8368816710862,True
E,ta_lag_3h_mean,3,2.355211972394172e-89,413.72532138017255,True
E,ta_lag_3h_mean,4,2.0118350978587576e-85,400.6512183167064,True
E,ta_lag_3h_mean,5,2.9211924354221485e-89,423.22522897062106,True
E,ta_lag_3h_mean,6,6.813025416888855e-101,481.8527901391325,True
E,ta_lag_3h_mean,7,7.841213052512031e-116,555.8336233907171,True
E,ta_lag_3h_mean,8,7.34109200362783e-126,606.9929714124892,True
E,ta_lag_3h_mean,9,3.786798910833019e-135,654.6859523270216,True
E,ta_lag_3h_mean,10,4.1343003978706794e-139,677.5502887644378,True
E,ta_lag_3h_mean,11,1.5005654648554725e-138,679.2635283171056,True
E,ta_lag_3h_mean,12,9.519729352795372e-144,707.7810436766547,True
E,ta_lag_6h_mean,1,1.7548816538968594e-45,200.34636402724794,True
E,ta_lag_6h_mean,2,3.2874759156889927e-88,402.87473622405025,True
E,ta_lag_6h_mean,3,2.0936294873232467e-101,469.34840080907026,True
E,ta_lag_6h_mean,4,8.97279152911198e-110,513.2834667680339,True
E,ta_lag_6h_mean,5,5.856507833662706e-123,579.348076503467,True
E,ta_lag_6h_mean,6,3.546929443993216e-131,622.3330027743195,True
E,ta_lag_6h_mean,7,3.5971166069820227e-134,640.9955822370631,True
E,ta_lag_6h_mean,8,1.1012906680325848e-131,634.073874400151,True
E,ta_lag_6h_mean,9,9.801715749978294e-136,657.4181123156741,True
E,ta_lag_6h_mean,10,8.988717064908796e-139,675.9784594536741,True
E,ta_lag_6h_mean,11,9.3243372695421e-143,698.8914341234854,True
E,ta_lag_6h_mean,12,2.1419266337744756e-156,766.8254580399262,True
E,ta_lag_9h_mean,1,2.0282440710514215e-27,117.68897885559738,True
E,ta_lag_9h_mean,2,7.026414508928491e-124,567.1417499654533,True
E,ta_lag_9h_mean,3,3.5994045681236976e-133,615.9008405446767,True
E,ta_lag_9h_mean,4,1.5689418707411505e-133,623.076284922703,True
E,ta_lag_9h_mean,5,2.2551376581957615e-133,627.5474165057152,True
E,ta_lag_9h_mean,6,9.846442514625826e-141,666.6167547205187,True
E,ta_lag_9h_mean,7,4.81900014014461e-146,696.0837573819989,True
E,ta_lag_9h_mean,8,1.1021099142491002e-145,699.1290225180451,True
E,ta_lag_9h_mean,9,1.0864008598705802e-154,745.5890010306625,True
E,ta_lag_9h_mean,10,1.2618876636439784e-163,791.6898563789943,True
E,ta_lag_9h_mean,11,4.48145319866155e-163,793.600871748306,True
E,ta_lag_9h_mean,12,1.940905976603319e-162,795.013649734748,True
E,ta_lag_12h_mean,1,1.739840458252544e-05,18.454778273789234,True
E,ta_lag_12h_mean,2,1.1918478636611352e-92,423.32464725222275,True
E,ta_lag_12h_mean,3,1.5047819610817926e-123,571.5188419091043,True
E,ta_lag_12h_mean,4,1.6330552244884365e-129,604.5152139948339,True
E,ta_lag_12h_mean,5,8.692824264780588e-134,629.4631280356343,True
E,ta_lag_12h_mean,6,1.3596479130146893e-156,740.0710086513382,True
E,ta_lag_12h_mean,7,3.2174750691541965e-175,831.3270581939637,True
E,ta_lag_12h_mean,8,3.0650922493907936e-176,840.9488670091349,True
E,ta_lag_12h_mean,9,9.46401460950459e-177,848.0779712542396,True
E,ta_lag_12h_mean,10,2.5684009313972167e-170,822.8123980096245,True
E,ta_lag_12h_mean,11,7.717942093217078e-175,848.3749179176756,True
E,ta_lag_12h_mean,12,2.4545468095262715e-195,948.2734333277654,True
E,ta_lag_15h_mean,1,0.7869009267754209,0.07308214698202503,False
E,ta_lag_15h_mean,2,1.5391783950645361e-28,128.08226767894607,True
E,ta_lag_15h_mean,3,5.617117944691619e-83,384.28246752485467,True
E,ta_lag_15h_mean,4,3.931341156338981e-105,491.82296808751977,True
E,ta_lag_15h_mean,5,4.955681048785408e-125,588.9415567078637,True
E,ta_lag_15h_mean,6,1.2322459990386442e-141,670.7982357202876,True
E,ta_lag_15h_mean,7,2.3507226759852763e-142,678.9746958159998,True
E,ta_lag_15h_mean,8,3.0223855396344215e-138,664.5719332645356,True
E,ta_lag_15h_mean,9,4.761837198655986e-139,672.8392843647908,True
E,ta_lag_15h_mean,10,2.844278030375972e-129,631.6876193396336,True
E,ta_lag_15h_mean,11,6.71039255282646e-125,615.516524340746,True
E,ta_lag_15h_mean,12,7.6121667068445765e-140,689.547359666034,True
E,ta_lag_18h_mean,1,0.001233144431123885,10.440012387929434,True
E,ta_lag_18h_mean,2,2.8017165230889893e-108,495.29791554010023,True
E,ta_lag_18h_mean,3,2.5487272976467618e-132,611.9796527184449,True
E,ta_lag_18h_mean,4,1.8515132548901088e-130,608.8836362426104,True
E,ta_lag_18h_mean,5,3.7982109383896455e-131,617.2449372747541,True
E,ta_lag_18h_mean,6,5.265327166900699e-137,649.3433121442037,True
E,ta_lag_18h_mean,7,2.3078612745378978e-139,665.0930114221117,True
E,ta_lag_18h_mean,8,3.2301373538817336e-141,678.3774834284778,True
E,ta_lag_18h_mean,9,1.1426543808529166e-154,745.4870792634006,True
E,ta_lag_18h_mean,10,1.0461995074238683e-157,764.1512245607272,True
E,ta_lag_18h_mean,11,1.2039685746520706e-162,791.6017068899592,True
E,ta_lag_18h_mean,12,4.885345732033513e-168,821.1208042414944,True
E,ta_lag_21h_mean,1,1.4345120411644083e-25,109.24452733327244,True
E,ta_lag_21h_mean,2,4.09762062958022e-103,471.5117162147685,True
E,ta_lag_21h_mean,3,3.197804788723882e-126,583.8479890352605,True
E,ta_lag_21h_mean,4,1.4815283275532007e-124,581.6071163047463,True
E,ta_lag_21h_mean,5,5.785801665640721e-134,630.2811939477235,True
E,ta_lag_21h_mean,6,3.865366980025699e-143,677.7633363832236,True
E,ta_lag_21h_mean,7,1.319594941940423e-150,717.2442290528763,True
E,ta_lag_21h_mean,8,1.8832540076950562e-152,730.5567536843862,True
E,ta_lag_21h_mean,9,2.581558512704485e-147,711.2930426839586,True
E,ta_lag_21h_mean,10,1.3354451615599966e-139,679.8372732325274,True
E,ta_lag_21h_mean,11,1.6829970794677042e-133,655.6912972107845,True
E,ta_lag_21h_mean,12,7.670920385889022e-146,717.5600741904216,True
E,ta_lag_24h_mean,1,8.128454815903037e-47,206.46099038733226,True
E,ta_lag_24h_mean,2,6.61045883752747e-75,341.6104578148735,True
E,ta_lag_24h_mean,3,5.630304993674376e-87,402.74514777813965,True
E,ta_lag_24h_mean,4,5.8131044994146086e-83,389.2613530627738,True
E,ta_lag_24h_mean,5,3.689889107641392e-86,408.83925977407773,True
E,ta_lag_24h_mean,6,2.271620608050125e-87,419.0207093199195,True
E,ta_lag_24h_mean,7,6.818539400639712e-89,430.5011784423377,True
E,ta_lag_24h_mean,8,7.218225922135042e-89,434.6392970655175,True
E,ta_lag_24h_mean,9,1.6777290739829315e-101,497.82778907871983,True
E,ta_lag_24h_mean,10,6.533043042791247e-117,573.9988719282364,True
E,ta_lag_24h_mean,11,8.296710623206603e-146,713.1213706035435,True
E,ta_lag_24h_mean,12,2.191361843683074e-165,808.7573899083616,True
E,hm_lag_3h_mean,1,8.074053567555307e-07,24.340102241309086,True
E,hm_lag_3h_mean,2,0.23510116274913562,2.8954787553685235,False
E,hm_lag_3h_mean,3,0.2645047874984879,3.9719885735155622,False
E,hm_lag_3h_mean,4,0.0835536674398667,8.228616575874302,False
E,hm_lag_3h_mean,5,0.0003070366726606087,23.21522598948693,True
E,hm_lag_3h_mean,6,1.9901385899474368e-11,61.74298489013294,True
E,hm_lag_3h_mean,7,8.33574518905844e-15,81.06933150967899,True
E,hm_lag_3h_mean,8,2.4881805710691413e-24,130.26899001994323,True
E,hm_lag_3h_mean,9,1.0752854622250019e-38,202.33082012296722,True
E,hm_lag_3h_mean,10,3.957505896065199e-43,226.83473250292752,True
E,hm_lag_3h_mean,11,1.2273333330387076e-45,242.1501397110176,True
E,hm_lag_3h_mean,12,4.501574371349596e-47,252.31466894561862,True
E,hm_lag_6h_mean,1,2.5463814256002203e-05,17.729564781830465,True
E,hm_lag_6h_mean,2,0.002216026285106269,12.224079297314795,True
E,hm_lag_6h_mean,3,1.5052570508328072e-12,58.08807502581667,True
E,hm_lag_6h_mean,4,1.5943843756033634e-16,80.18130901804068,True
E,hm_lag_6h_mean,5,9.494211290360742e-25,122.4510119759891,True
E,hm_lag_6h_mean,6,3.199391260038896e-38,189.53210265669483,True
E,hm_lag_6h_mean,7,1.265553761243412e-41,209.23855251691796,True
