branch_id,feature,lag,p_value,f_statistic,is_significant
B,rn_day,9,0.0001891541338280714,32.12905032252934,True
B,rn_day,10,3.447505241946744e-05,38.239532806906745,True
B,rn_day,11,6.740787156939909e-05,38.382847923150706,True
B,rn_day,12,0.00010468641610136263,39.01374741012589,True
B,rn_hr1,1,0.23027619476071268,1.4391545923826077,False
B,rn_hr1,2,0.23924789675188135,2.8605100793868705,False
B,rn_hr1,3,0.3549498983621177,3.2479717649777253,False
B,rn_hr1,4,0.3652718709397904,4.313225906627396,False
B,rn_hr1,5,0.5223612427149031,4.190259153357698,False
B,rn_hr1,6,0.7316053893270493,3.5926470208548387,False
B,rn_hr1,7,0.7429240526294191,4.314498651481885,False
B,rn_hr1,8,0.9033134557609713,3.4463479878390193,False
B,rn_hr1,9,0.9161888050392683,3.926411091591289,False
B,rn_hr1,10,0.9596060611106956,3.706798121865166,False
B,rn_hr1,11,0.9672704242004869,4.088040760822742,False
B,rn_hr1,12,0.9795696741681197,4.199099739799866,False
B,si,1,1.1452541470270492e-47,210.3619363349683,True
B,si,2,1.836416744439413e-166,763.2426183711634,True
B,si,3,2.4376174891595156e-208,962.5133963824005,True
B,si,4,1.218121601405244e-222,1034.4539880041107,True
B,si,5,9.757181944335417e-218,1017.503501975172,True
B,si,6,1.0614107617357636e-204,962.6637640321895,True
B,si,7,2.4509164033346233e-195,924.5046922039833,True
B,si,8,3.8750184101350994e-188,896.1223598169578,True
B,si,9,6.672741044565368e-207,987.9986242978441,True
B,si,10,4.1596922125475237e-240,1146.8609236492787,True
B,si,11,6.399459549924444e-245,1174.0294541723576,True
B,si,12,1.2259171025063304e-233,1126.3762318137522,True
B,ta_chi,1,8.013949814912008e-87,390.0644490923466,True
B,ta_chi,2,0.0,1588.5779031861746,True
B,ta_chi,3,0.0,1657.2342171050896,True
B,ta_chi,4,0.0,1598.4652050783766,True
B,ta_chi,5,7.139560534467107e-305,1419.7757842425767,True
B,ta_chi,6,6.248839656171005e-273,1278.0062720188141,True
B,ta_chi,7,6.207405427630669e-292,1371.3154488064035,True
B,ta_chi,8,1.544245082348743e-293,1384.1089392926688,True
B,ta_chi,9,0.0,1571.1554464968688,True
B,ta_chi,10,0.0,1793.6090856139967,True
B,ta_chi,11,0.0,1790.6881086755284,True
B,ta_chi,12,0.0,1748.193610668694,True
B,HDD_18,1,4.519143785515641e-92,414.17633743577755,True
B,HDD_18,2,0.0,1999.6143833806432,True
B,HDD_18,3,0.0,2207.404655076016,True
B,HDD_18,4,0.0,2165.67185954801,True
B,HDD_18,5,0.0,1907.6037268186851,True
B,HDD_18,6,0.0,1730.115000656281,True
B,HDD_18,7,0.0,1836.885392532372,True
B,HDD_18,8,0.0,1860.1209322946934,True
B,HDD_18,9,0.0,2332.8133406026254,True
B,HDD_18,10,0.0,2642.8148665522936,True
B,HDD_18,11,0.0,2728.8917742249278,True
B,HDD_18,12,0.0,2774.1444843521776,True
B,HDD_20,1,2.405793719055093e-94,424.62277119536253,True
B,HDD_20,2,0.0,1982.3458080156358,True
B,HDD_20,3,0.0,2172.9334529379,True
B,HDD_20,4,0.0,2132.263756322587,True
B,HDD_20,5,0.0,1876.3801330135702,True
B,HDD_20,6,0.0,1695.128019246183,True
B,HDD_20,7,0.0,1793.5586794840362,True
B,HDD_20,8,0.0,1782.8405866624432,True
B,HDD_20,9,0.0,2227.7441798040386,True
B,HDD_20,10,0.0,2515.7682928341114,True
B,HDD_20,11,0.0,2588.109786514833,True
B,HDD_20,12,0.0,2622.770221212356,True
B,wind_chill,1,2.4845168719586394e-107,484.2946685957536,True
B,wind_chill,2,0.0,1495.894615329854,True
B,wind_chill,3,0.0,1577.2747201520694,True
B,wind_chill,4,7.427188726138506e-306,1418.302738360675,True
B,wind_chill,5,3.81640762164203e-255,1190.2417450196174,True
B,wind_chill,6,1.252838905724443e-213,1003.9462860588304,True
B,wind_chill,7,6.740000032278408e-218,1028.9344160509495,True
B,wind_chill,8,7.482528988545366e-206,978.2242277296671,True
B,wind_chill,9,3.950533694254873e-245,1165.1960337254775,True
B,wind_chill,10,1.7915331586588213e-295,1403.4426613235812,True
B,wind_chill,11,7.313209664224095e-305,1451.9821720934808,True
B,wind_chill,12,2.1837314348283763e-300,1436.1940035405567,True
B,DCI,1,2.6442366166911517e-60,268.3143187728426,True
B,DCI,2,4.3951441411841836e-273,1254.2504601202925,True
B,DCI,3,1.2966645205789272e-280,1295.6447845467947,True
B,DCI,4,3.6813456016990784e-261,1212.1601833250904,True
B,DCI,5,6.132242555075934e-225,1050.764891875998,True
B,DCI,6,1.8510202639084276e-203,956.9224401937335,True
B,DCI,7,2.3666893477614364e-215,1017.1545807741034,True
B,DCI,8,1.6891725864850168e-242,1147.9451406254377,True
B,DCI,9,0.0,1529.6218135646222,True
B,DCI,10,0.0,1834.709637469437,True
B,DCI,11,0.0,1877.34402893745,True
B,DCI,12,0.0,1848.2384118987804,True
B,hour_sin,1,2.3647740711017223e-119,539.547883130795,True
B,hour_sin,2,2.0068164726532126e-53,242.68092061334434,True
B,hour_sin,3,3.3950392359144057e-53,246.6940137552414,True
B,hour_sin,4,5.4747463202432165e-62,292.1018173390164,True
B,hour_sin,5,8.863834672987442e-76,360.66059283665186,True
B,hour_sin,6,4.769463275887482e-96,459.34964966044436,True
B,hour_sin,7,7.506526750660227e-108,518.7354169943442,True
B,hour_sin,8,1.300936160037005e-149,717.3721064390115,True
B,hour_sin,9,1.2893558636515836e-181,870.6689547539087,True
B,hour_sin,10,4.449381013228556e-217,1040.0265411433538,True
B,hour_sin,11,2.9391688543744693e-212,1022.372452588817,True
B,hour_sin,12,1.575265646402748e-206,1000.350869010508,True
B,hour_cos,1,0.2036513031746982,1.6159937846649597,False
B,hour_cos,2,2.0068164726754117e-53,242.6809206133222,True
B,hour_cos,3,3.395039235958087e-53,246.69401375521556,True
B,hour_cos,4,5.474746320314668e-62,292.10181733899014,True
B,hour_cos,5,8.86383467295349e-76,360.6605928366596,True
B,hour_cos,6,4.769463275859161e-96,459.34964966045635,True
B,hour_cos,7,7.506526750652731e-108,518.7354169943462,True
B,hour_cos,8,1.300936160038488e-149,717.3721064390093,True
B,hour_cos,9,1.2893558636515836e-181,870.6689547539087,True
B,hour_cos,10,4.449381013301287e-217,1040.0265411433209,True
B,hour_cos,11,2.939168854347016e-212,1022.3724525888359,True
B,hour_cos,12,1.5752656464193476e-206,1000.3508690104867,True
B,month_sin,1,1.1741891593439528e-09,37.01176006906313,True
B,month_sin,2,3.5166878631672286e-22,98.79870489438457,True
B,month_sin,3,1.0891808916313158e-21,100.71803399499314,True
B,month_sin,4,8.980401652386292e-17,81.35779380678615,True
B,month_sin,5,6.077426371118137e-12,61.455842602007806,True
B,month_sin,6,9.572196962900551e-08,43.433635531494,True
B,month_sin,7,6.395781405160779e-06,36.288140079596914,True
B,month_sin,8,0.0021381880590995283,24.179522915043194,True
B,month_sin,9,0.013515746649712236,20.811172777524366,True
B,month_sin,10,0.01850917428958207,21.393757384917567,True
B,month_sin,11,0.0007310128484447148,32.11488950432943,True
B,month_sin,12,0.00033572574039461626,35.90384475037716,True
B,month_cos,1,1.162571912423542e-33,146.21920533884568,True
B,month_cos,2,1.3075607150595786e-72,331.0359266874009,True
B,month_cos,3,2.2435962903716997e-72,335.32555030710864,True
B,month_cos,4,1.700473402391145e-58,275.9063312958671,True
B,month_cos,5,1.3165565899020022e-43,210.90609086586178,True
B,month_cos,6,9.243668829329845e-31,154.36255156871917,True
B,month_cos,7,1.3268420442585487e-25,133.23174173890985,True
B,month_cos,8,1.2096279867029916e-15,87.95327499761027,True
B,month_cos,9,6.137261064105708e-12,72.00971019169816,True
B,month_cos,10,4.426222297043092e-09,59.540979498070826,True
B,month_cos,11,2.8692426625865824e-09,62.7326635041361,True
B,month_cos,12,2.513767337665332e-10,70.56213411778458,True
B,dayofweek_sin,1,0.5846337757797245,0.29880304982440176,False
B,dayofweek_sin,2,0.5087354558870009,1.351654261142148,False
B,dayofweek_sin,3,0.6545686398147477,1.621305532938032,False
B,dayofweek_sin,4,0.8400394489065769,1.4238494883507429,False
B,dayofweek_sin,5,0.9254716198236678,1.3893784592157905,False
B,dayofweek_sin,6,0.9672366088853643,1.3771003863570945,False
B,dayofweek_sin,7,0.9230641698334127,2.5528621371602185,False
B,dayofweek_sin,8,0.7422741661784835,5.142208903088213,False
B,dayofweek_sin,9,0.3049868177837244,10.588303868139002,False
B,dayofweek_sin,10,0.041097229230282126,18.93491201814999,True
B,dayofweek_sin,11,0.012019083055326632,24.174040248220532,True
B,dayofweek_sin,12,0.01142931620946119,25.80696642159932,True
B,dayofweek_cos,1,0.3404039972563874,0.9089092321077252,False
B,dayofweek_cos,2,0.13257965022388693,4.041143360798403,False
B,dayofweek_cos,3,0.1883034074936568,4.7841381363900775,False
B,dayofweek_cos,4,0.31575366392870596,4.73347382923318,False
B,dayofweek_cos,5,0.4666749179917824,4.59955418201503,False
B,dayofweek_cos,6,0.5653126814050657,4.833699633115757,False
B,dayofweek_cos,7,0.5012437122535105,6.334810861889952,False
B,dayofweek_cos,8,8.611065927376658e-13,73.79082468751623,True
B,dayofweek_cos,9,3.07490378502915e-18,103.50127625290115,True
B,dayofweek_cos,10,2.582307550828482e-42,222.94635111095963,True
B,dayofweek_cos,11,1.1780020307852895e-70,360.9286600900932,True
B,dayofweek_cos,12,1.4138746522323452e-71,368.9286449116131,True
B,hour_squared,1,4.640391174179769e-106,478.4521449529187,True
B,hour_squared,2,2.0784530413460237e-98,449.8434304530596,True
B,hour_squared,3,1.2632492936101197e-108,502.66331055353066,True
B,hour_squared,4,2.727059237263603e-134,626.587011833218,True
B,hour_squared,5,4.3372388799658497e-150,704.8748114686067,True
B,hour_squared,6,6.385996431089939e-149,704.5448221540139,True
B,hour_squared,7,2.6803733946300595e-143,683.3494172642465,True
B,hour_squared,8,2.8520400959746064e-229,1086.701970195344,True
B,hour_squared,9,0.0,2111.0075312189147,True
B,hour_squared,10,0.0,2594.6783734047362,True
B,hour_squared,11,0.0,3637.1652215818885,True
B,hour_squared,12,0.0,3876.9895745845224,True
B,month_day_interaction,1,0.38350661802519204,0.7594310970180339,False
B,month_day_interaction,2,0.10067314201916282,4.591752455300902,False
B,month_day_interaction,3,0.15146812538261706,5.2943700820203805,False
B,month_day_interaction,4,0.3685764618928462,4.286835521448763,False
B,month_day_interaction,5,0.6056100803984217,3.6180175721903463,False
B,month_day_interaction,6,0.7742371523135505,3.2702925968101937,False
B,month_day_interaction,7,0.8879766625348392,2.967671717691962,False
B,month_day_interaction,8,0.9319383916009758,3.038185222980615,False
B,month_day_interaction,9,0.8985765502252423,4.188455855554381,False
B,month_day_interaction,10,0.9217126525516882,4.504850748219231,False
B,month_day_interaction,11,0.9471578583172775,4.64441805232179,False
B,month_day_interaction,12,0.9699424147387751,4.603042991837752,False
B,ta_squared,1,1.1823466851831057e-25,109.62773407615643,True
B,ta_squared,2,1.4659609532717738e-63,289.3606997807823,True
B,ta_squared,3,1.039963800885878e-62,290.66962984781514,True
B,ta_squared,4,2.3621805936478347e-58,275.2442035185204,True
B,ta_squared,5,9.898335976309933e-52,248.809436940368,True
B,ta_squared,6,1.7334069354430982e-45,223.64968980481194,True
B,ta_squared,7,1.5461903655085335e-47,237.08815220619906,True
B,ta_squared,8,4.11595799224444e-38,196.15936656953593,True
B,ta_squared,9,9.907224210008991e-36,188.17674991442215,True
B,ta_squared,10,6.073985476909791e-35,187.6337514733682,True
B,ta_squared,11,1.9125807456759501e-34,188.3672933366057,True
B,ta_squared,12,9.142241778899162e-34,188.1224634840368,True
B,ta_cubed,1,2.7196610952815595e-18,76.08316451604057,True
B,ta_cubed,2,2.6266801719669112e-45,205.30121685586366,True
B,ta_cubed,3,2.4443344009677777e-44,205.7245497275578,True
B,ta_cubed,4,2.3502439435303234e-40,191.6435126311816,True
B,ta_cubed,5,4.899828834208582e-35,170.81043447380918,True
B,ta_cubed,6,2.911846292698564e-32,161.45544947504914,True
B,ta_cubed,7,2.6354229174482326e-34,174.64109826287572,True
B,ta_cubed,8,3.321923949332883e-30,158.48163167478222,True
B,ta_cubed,9,3.167677533392053e-33,176.1860265479139,True
B,ta_cubed,10,4.227161732838216e-35,188.39057323098095,True
B,ta_cubed,11,3.099073210805758e-34,187.35397882986055,True
B,ta_cubed,12,5.242109546095288e-33,184.43382733230334,True
B,hm_ta_interaction,1,1.7832403855705534e-66,296.6336011338848,True
B,hm_ta_interaction,2,2.0516197739714027e-179,822.888204062261,True
B,hm_ta_interaction,3,3.22198452926994e-184,851.308856744937,True
B,hm_ta_interaction,4,2.976599871507603e-153,714.1710187451589,True
B,hm_ta_interaction,5,1.3764376946081943e-118,559.112048465648,True
B,hm_ta_interaction,6,1.626221549209973e-91,438.2888505575606,True
B,hm_ta_interaction,7,5.767854662751355e-83,402.87482328380815,True
B,hm_ta_interaction,8,1.598628167285964e-78,386.29330646574476,True
B,hm_ta_interaction,9,7.364363140080422e-99,485.48398987888993,True
B,hm_ta_interaction,10,1.795097631845112e-126,618.6259937460347,True
B,hm_ta_interaction,11,1.3062446426347604e-135,665.5422764745063,True
B,hm_ta_interaction,12,1.275275559190886e-144,711.8587357340367,True
B,day_of_year,1,0.011229283457487575,6.428666831944845,True
B,day_of_year,2,8.783589514819289e-11,46.311101740535975,True
B,day_of_year,3,3.9159796886168e-13,60.82561556200021,True
B,day_of_year,4,3.263189942182873e-11,54.99095227763311,True
B,day_of_year,5,5.861898740422577e-10,51.82413664181025,True
B,day_of_year,6,2.794405658515588e-08,46.125979169073396,True
B,day_of_year,7,1.1321328743572883e-07,45.42253989012403,True
B,day_of_year,8,1.2130784919077342e-06,42.25464202400985,True
B,day_of_year,9,5.1564388153953495e-08,51.697489733035134,True
B,day_of_year,10,2.6263576252298488e-08,55.42838919600412,True
B,day_of_year,11,3.219724918133382e-08,57.077506905570964,True
B,day_of_year,12,7.154063734006693e-08,57.239786978246855,True
B,day_of_year_sin,1,0.0024672404034618333,9.164729951302661,True
B,day_of_year_sin,2,2.687179835035611e-16,71.70573846539433,True
B,day_of_year_sin,3,3.807342074353524e-17,79.5636850576805,True
B,day_of_year_sin,4,1.1686989856670167e-17,85.53386806064373,True
B,day_of_year_sin,5,1.4235711115806526e-15,78.90260093303215,True
B,day_of_year_sin,6,8.198262222939894e-11,58.71722299237126,True
B,day_of_year_sin,7,3.3366054785968747e-10,58.27267459583269,True
B,day_of_year_sin,8,5.516533125172173e-23,123.7692385357485,True
B,day_of_year_sin,9,3.387625656896417e-61,308.8921052666581,True
B,day_of_year_sin,10,7.566461014311783e-111,545.6707091168149,True
B,day_of_year_sin,11,9.928803502711007e-253,1210.265483220222,True
B,day_of_year_sin,12,7.041265540414594e-288,1378.178707233246,True
B,day_of_year_cos,1,3.450503239500982e-64,286.13886222653014,True
B,day_of_year_cos,2,4.0841794825486784e-157,720.1974775059874,True
B,day_of_year_cos,3,2.327953239288401e-160,741.2967617358656,True
B,day_of_year_cos,4,1.1889913440491794e-133,623.6326564762206,True
B,day_of_year_cos,5,5.288901669987255e-107,505.4614553253896,True
B,day_of_year_cos,6,4.774827174527978e-81,389.6143487920442,True
B,day_of_year_cos,7,1.5422609875967947e-75,368.2242357678894,True
B,day_of_year_cos,8,2.6866781472245596e-57,286.76975466022776,True
B,day_of_year_cos,9,8.187967747822282e-58,292.94291373456986,True
B,day_of_year_cos,10,2.2675162331767182e-60,308.68222222535803,True
B,day_of_year_cos,11,2.694248569714562e-67,345.0561176715222,True
B,day_of_year_cos,12,1.3474716305081223e-70,364.2939624114787,True
B,ta_lag_3h_mean,1,2.1396519651979416e-06,22.46538154001365,True
B,ta_lag_3h_mean,2,5.064798621199526e-128,586.2171550504441,True
B,ta_lag_3h_mean,3,1.0059735319130617e-291,1346.8480355463666,True
B,ta_lag_3h_mean,4,0.0,1649.5684839304165,True
B,ta_lag_3h_mean,5,0.0,1707.332526955451,True
B,ta_lag_3h_mean,6,0.0,1673.1535246705848,True
B,ta_lag_3h_mean,7,0.0,1558.4685191610884,True
B,ta_lag_3h_mean,8,2.641739297038095e-243,1151.675344638433,True
B,ta_lag_3h_mean,9,1.2663611960322365e-209,1000.6214180461805,True
B,ta_lag_3h_mean,10,2.237147392581562e-188,906.7569867527585,True
B,ta_lag_3h_mean,11,9.98058671069838e-195,940.8936020891974,True
B,ta_lag_3h_mean,12,4.546278579676068e-219,1058.6637707105313,True
B,ta_lag_6h_mean,1,1.420707967909476e-52,232.85603725656867,True
B,ta_lag_6h_mean,2,0.0,1659.4137177116525,True
B,ta_lag_6h_mean,3,0.0,1847.6229003284636,True
B,ta_lag_6h_mean,4,0.0,1699.357288026603,True
B,ta_lag_6h_mean,5,0.0,1510.2182048085492,True
B,ta_lag_6h_mean,6,2.787199918219064e-284,1330.4384431203925,True
B,ta_lag_6h_mean,7,3.730853093309321e-265,1247.5217326701882,True
B,ta_lag_6h_mean,8,4.9809705640358546e-213,1011.4744600564356,True
B,ta_lag_6h_mean,9,8.290595357028569e-211,1006.112038924534,True
B,ta_lag_6h_mean,10,4.1744274127451467e-212,1016.9491029432888,True
B,ta_lag_6h_mean,11,4.063911244630462e-223,1072.8138870528178,True
B,ta_lag_6h_mean,12,2.7116031856129066e-242,1166.5851990634176,True
B,ta_lag_9h_mean,1,5.4415392067742006e-208,947.1800968159761,True
B,ta_lag_9h_mean,2,0.0,1647.1492890047302,True
B,ta_lag_9h_mean,3,0.0,1708.1389891874464,True
B,ta_lag_9h_mean,4,0.0,1541.8704750031984,True
B,ta_lag_9h_mean,5,1.2001404344646083e-290,1354.1228262597535,True
B,ta_lag_9h_mean,6,8.606339507307029e-248,1161.8563074741671,True
B,ta_lag_9h_mean,7,8.977256874009783e-246,1157.8952298760537,True
B,ta_lag_9h_mean,8,2.4766814237608397e-210,998.9819424009523,True
B,ta_lag_9h_mean,9,4.877229140928307e-200,956.1605247596691,True
B,ta_lag_9h_mean,10,1.5720342639751384e-194,935.341425562762,True
B,ta_lag_9h_mean,11,3.6516523420768425e-204,984.7603152928916,True
B,ta_lag_9h_mean,12,4.3039079764747914e-218,1054.1252914094198,True
B,ta_lag_12h_mean,1,1.424900102966706e-228,1041.8683303880825,True
B,ta_lag_12h_mean,2,0.0,1568.7859798502705,True
B,ta_lag_12h_mean,3,0.0,1827.9579908779822,True
B,ta_lag_12h_mean,4,0.0,1785.0591867595328,True
B,ta_lag_12h_mean,5,0.0,1542.7202588477617,True
B,ta_lag_12h_mean,6,6.060281825898897e-280,1310.4037235813794,True
B,ta_lag_12h_mean,7,2.2591973629302702e-269,1267.02310039625,True
B,ta_lag_12h_mean,8,3.230121557114256e-190,905.7608084454941,True
B,ta_lag_12h_mean,9,1.3171360668424742e-170,819.546883775787,True
B,ta_lag_12h_mean,10,3.080543189178774e-219,1050.0487752732051,True
B,ta_lag_12h_mean,11,0.0,1679.3135025044185,True
B,ta_lag_12h_mean,12,0.0,1915.7756936331077,True
B,ta_lag_15h_mean,1,5.511158620221639e-127,574.6342818934831,True
B,ta_lag_15h_mean,2,1.5323472054992098e-267,1228.7268382966527,True
B,ta_lag_15h_mean,3,0.0,1761.6962240725102,True
B,ta_lag_15h_mean,4,0.0,1718.7993444194315,True
B,ta_lag_15h_mean,5,0.0,1517.8155672200207,True
B,ta_lag_15h_mean,6,2.801993577910533e-262,1228.7967165173611,True
B,ta_lag_15h_mean,7,9.896982136432508e-271,1273.30368483806,True
B,ta_lag_15h_mean,8,0.0,1476.0032410183142,True
B,ta_lag_15h_mean,9,0.0,1610.1719115569558,True
B,ta_lag_15h_mean,10,0.0,1742.8961111408125,True
B,ta_lag_15h_mean,11,0.0,1737.0626224343705,True
B,ta_lag_15h_mean,12,0.0,1701.3518201543918,True
B,ta_lag_18h_mean,1,2.0920794411775093e-115,521.4063244533613,True
B,ta_lag_18h_mean,2,1.442624047622956e-300,1380.81812837525,True
B,ta_lag_18h_mean,3,0.0,1554.7397536239928,True
B,ta_lag_18h_mean,4,1.1151217125868102e-305,1417.4887894054295,True
B,ta_lag_18h_mean,5,0.0,1488.577157249621,True
B,ta_lag_18h_mean,6,1.2834592611750553e-285,1336.6130637465158,True
B,ta_lag_18h_mean,7,3.955038648099171e-276,1298.260917501065,True
B,ta_lag_18h_mean,8,2.950891466483858e-281,1327.300668823066,True
B,ta_lag_18h_mean,9,4.491249404342066e-306,1447.3705206596728,True
B,ta_lag_18h_mean,10,0.0,1680.7325583902305,True
B,ta_lag_18h_mean,11,0.0,1715.8882538667142,True
B,ta_lag_18h_mean,12,0.0,1715.2377211096932,True
B,ta_lag_21h_mean,1,5.072997308955754e-129,583.9942064154541,True
B,ta_lag_21h_mean,2,0.0,1560.8138475436954,True
B,ta_lag_21h_mean,3,0.0,1754.7017796921145,True
B,ta_lag_21h_mean,4,0.0,1596.465250889748,True
B,ta_lag_21h_mean,5,0.0,1565.316399615858,True
B,ta_lag_21h_mean,6,1.4669648614244946e-294,1377.9138701591626,True
B,ta_lag_21h_mean,7,4.320279518048721e-293,1376.664903318218,True
B,ta_lag_21h_mean,8,9.663542115201176e-300,1412.8004077298312,True
B,ta_lag_21h_mean,9,0.0,1542.349659412321,True
B,ta_lag_21h_mean,10,0.0,1841.0559038207432,True
B,ta_lag_21h_mean,11,0.0,1897.4511320798304,True
B,ta_lag_21h_mean,12,0.0,1860.176310803487,True
B,ta_lag_24h_mean,1,1.2660458598975722e-22,95.80766502310279,True
B,ta_lag_24h_mean,2,4.993307841033093e-181,830.3196064955628,True
B,ta_lag_24h_mean,3,0.0,1513.4711079669476,True
B,ta_lag_24h_mean,4,0.0,1478.4379859888973,True
B,ta_lag_24h_mean,5,9.6275856618202e-268,1248.401198724698,True
B,ta_lag_24h_mean,6,4.72655849712271e-305,1426.3687863228156,True
B,ta_lag_24h_mean,7,0.0,1646.4023355699683,True
B,ta_lag_24h_mean,8,1.1797650653732338e-299,1412.3996275249426,True
B,ta_lag_24h_mean,9,6.792955700299541e-308,1455.7939149566523,True
B,ta_lag_24h_mean,10,0.0,1480.5193357245967,True
B,ta_lag_24h_mean,11,2.5280634457081783e-308,1468.0208737127523,True
B,ta_lag_24h_mean,12,3.655343522620748e-299,1430.5189862852226,True
B,hm_lag_3h_mean,1,2.1290101338559724e-77,346.78078814417216,True
B,hm_lag_3h_mean,2,2.6574315011468835e-72,329.61753328068664,True
B,hm_lag_3h_mean,3,4.108632152250044e-82,380.2923710969354,True
B,hm_lag_3h_mean,4,9.736757886431304e-93,434.5002946436138,True
B,hm_lag_3h_mean,5,5.347309671936992e-100,473.00501353133234,True
B,hm_lag_3h_mean,6,2.256407551229343e-101,484.0812951566632,True
B,hm_lag_3h_mean,7,1.8941175193081924e-97,470.344933728704,True
B,hm_lag_3h_mean,8,2.0294042686890837e-87,427.87298860001937,True
B,hm_lag_3h_mean,9,3.7305987800223575e-83,412.018056812914,True
B,hm_lag_3h_mean,10,8.009426624721625e-82,409.7245533011333,True
B,hm_lag_3h_mean,11,3.7703075667381252e-81,410.4090336507377,True
B,hm_lag_3h_mean,12,3.044124453065398e-82,419.3255872624009,True
B,hm_lag_6h_mean,1,4.2323000545792695e-15,61.588749493449576,True
B,hm_lag_6h_mean,2,1.7478739486808582e-88,404.138176041163,True
B,hm_lag_6h_mean,3,2.3825442418639342e-88,409.08585199915353,True
B,hm_lag_6h_mean,4,5.6949876929213774e-96,449.4558256800982,True
B,hm_lag_6h_mean,5,3.6020674916863073e-103,487.7021102030981,True
B,hm_lag_6h_mean,6,1.650712055343446e-106,507.9238192730491,True
B,hm_lag_6h_mean,7,1.4808075806440437e-105,508.0627376138578,True
B,hm_lag_6h_mean,8,1.4887809035652722e-87,428.5013212119825,True
B,hm_lag_6h_mean,9,1.3717294792865777e-81,404.68359801466005,True
B,hm_lag_6h_mean,10,9.489741633330258e-85,423.46345724720084,True
B,hm_lag_6h_mean,11,1.9520532783694334e-86,435.2783820502547,True
B,hm_lag_6h_mean,12,2.693200420877685e-85,433.7220200024061,True
B,hm_lag_9h_mean,1,2.691732064647812e-12,48.90129325481457,True
B,hm_lag_9h_mean,2,0.11342388833444952,4.353246508733263,False
B,hm_lag_9h_mean,3,3.564828281174162e-35,163.2948366308262,True
B,hm_lag_9h_mean,4,8.913992968747799e-43,202.90588057401462,True
B,hm_lag_9h_mean,5,4.8017268852854146e-40,194.25842337239047,True
B,hm_lag_9h_mean,6,4.501739062681942e-43,212.32464917521077,True
B,hm_lag_9h_mean,7,2.5745291393819704e-41,207.78368779487622,True
B,hm_lag_9h_mean,8,7.779274451937426e-41,209.08063267618152,True
